Question Content,Image ID,Image Path,Categories
Is this man climbing up the slope?,288486,COCO_train2014_000000288486.jpg,"[1, 35]"
How long is the trek uphill?,288486,COCO_train2014_000000288486.jpg,"[1, 35]"
Is this person cross-country skiing?,288486,COCO_train2014_000000288486.jpg,"[1, 35]"
Did he strike out?,468401,COCO_train2014_000000468401.jpg,"[1, 15, 39]"
Is he going to hit the baseball?,468401,COCO_train2014_000000468401.jpg,"[1, 15, 39]"
Who is batting?,468401,COCO_train2014_000000468401.jpg,"[1, 15, 39]"
What is his name?,468401,COCO_train2014_000000468401.jpg,"[1, 15, 39]"
Did he already hit the ball?,468401,COCO_train2014_000000468401.jpg,"[1, 15, 39]"
Is the surf rough in this ocean?,369598,COCO_train2014_000000369598.jpg,"[1, 38, 9, 27, 31]"
What ocean is being shown?,369598,COCO_train2014_000000369598.jpg,"[1, 38, 9, 27, 31]"
What beach is this?,369598,COCO_train2014_000000369598.jpg,"[1, 38, 9, 27, 31]"
What temperature is the water?,369598,COCO_train2014_000000369598.jpg,"[1, 38, 9, 27, 31]"
Why does the man have two backpacks?,369598,COCO_train2014_000000369598.jpg,"[1, 38, 9, 27, 31]"
Did he get any hits?,36098,COCO_train2014_000000036098.jpg,"[1, 39]"
How old is the baseball player?,36098,COCO_train2014_000000036098.jpg,"[1, 39]"
Is this person a professional baseball player?,36098,COCO_train2014_000000036098.jpg,"[1, 39]"
What is his name?,36098,COCO_train2014_000000036098.jpg,"[1, 39]"
Is he looking at a baseball?,36098,COCO_train2014_000000036098.jpg,"[1, 39]"
Did someone play the bagpipes at the wedding?,296233,COCO_train2014_000000296233.jpg,"[64, 1, 32]"
Was this wedding held in Scotland?,296233,COCO_train2014_000000296233.jpg,"[64, 1, 32]"
Who got married?,296233,COCO_train2014_000000296233.jpg,"[64, 1, 32]"
Were are they going on their honeymoon?,296233,COCO_train2014_000000296233.jpg,"[64, 1, 32]"
Is this a Scottish wedding?,296233,COCO_train2014_000000296233.jpg,"[64, 1, 32]"
Is this in the shopping district?,237833,COCO_train2014_000000237833.jpg,"[32, 1, 31]"
What is that storefront for?,237833,COCO_train2014_000000237833.jpg,"[32, 1, 31]"
Do you like the look of short sleeves and a tie?,237833,COCO_train2014_000000237833.jpg,"[32, 1, 31]"
Where are they walking to?,237833,COCO_train2014_000000237833.jpg,"[32, 1, 31]"
Do the men there all have short hair?,237833,COCO_train2014_000000237833.jpg,"[32, 1, 31]"
What kind of dance party are they at?,4684,COCO_train2014_000000004684.jpg,"[32, 1, 67, 31]"
Who is that in the colorful dress?,4684,COCO_train2014_000000004684.jpg,"[32, 1, 67, 31]"
What would you call that costume dress?,4684,COCO_train2014_000000004684.jpg,"[32, 1, 67, 31]"
What kind of party is this?,4684,COCO_train2014_000000004684.jpg,"[32, 1, 67, 31]"
Where is this?,4684,COCO_train2014_000000004684.jpg,"[32, 1, 67, 31]"
How do these friends know each other?,514346,COCO_train2014_000000514346.jpg,"[62, 1, 67, 46]"
What kind of wine are these women drinking?,514346,COCO_train2014_000000514346.jpg,"[62, 1, 67, 46]"
What are the ladies celebrating?,514346,COCO_train2014_000000514346.jpg,"[62, 1, 67, 46]"
what kind of winde are they drinking?,514346,COCO_train2014_000000514346.jpg,"[62, 1, 67, 46]"
What are the girls' names?,514346,COCO_train2014_000000514346.jpg,"[62, 1, 67, 46]"
Is this elephant a baby?,365703,COCO_train2014_000000365703.jpg,[22]
"Is this an actual elephant, or a statue of an elephant?",365703,COCO_train2014_000000365703.jpg,[22]
Where does this elephant live?,365703,COCO_train2014_000000365703.jpg,[22]
Is that elephant covered in mud?,365703,COCO_train2014_000000365703.jpg,[22]
Is this an older elephant or a younger one?,365703,COCO_train2014_000000365703.jpg,[22]
Did he just return from a tour that wore him out?,39643,COCO_train2014_000000039643.jpg,"[32, 65, 1, 33, 47, 84]"
What is wrong with that old man?,39643,COCO_train2014_000000039643.jpg,"[32, 65, 1, 33, 47, 84]"
What is the yellow thing on the bed?,39643,COCO_train2014_000000039643.jpg,"[32, 65, 1, 33, 47, 84]"
What is he looking at?,39643,COCO_train2014_000000039643.jpg,"[32, 65, 1, 33, 47, 84]"
Is he sick?,39643,COCO_train2014_000000039643.jpg,"[32, 65, 1, 33, 47, 84]"
Why is he so dressed up?,259366,COCO_train2014_000000259366.jpg,"[32, 1, 62]"
How old do you think this guy is?,259366,COCO_train2014_000000259366.jpg,"[32, 1, 62]"
What is his name?,259366,COCO_train2014_000000259366.jpg,"[32, 1, 62]"
Does he dress up often?,259366,COCO_train2014_000000259366.jpg,"[32, 1, 62]"
Who took the picture?,259366,COCO_train2014_000000259366.jpg,"[32, 1, 62]"
How windy was it,53275,COCO_train2014_000000053275.jpg,"[1, 38]"
How hard is a kite like that to fly?,53275,COCO_train2014_000000053275.jpg,"[1, 38]"
Where is this?,53275,COCO_train2014_000000053275.jpg,"[1, 38]"
Is it about to rain?,53275,COCO_train2014_000000053275.jpg,"[1, 38]"
Is this person flying a kite or a para sail?,53275,COCO_train2014_000000053275.jpg,"[1, 38]"
Where is this?,102256,COCO_train2014_000000102256.jpg,"[1, 34, 3, 8, 77, 62]"
What game is he playing?,102256,COCO_train2014_000000102256.jpg,"[1, 34, 3, 8, 77, 62]"
Is the man diving for the frisbee winning?,102256,COCO_train2014_000000102256.jpg,"[1, 34, 3, 8, 77, 62]"
Did the man make the catch?,102256,COCO_train2014_000000102256.jpg,"[1, 34, 3, 8, 77, 62]"
Is this a competitive frisbee game?,102256,COCO_train2014_000000102256.jpg,"[1, 34, 3, 8, 77, 62]"
Why are they letting that little girl skateboard?,138100,COCO_train2014_000000138100.jpg,"[64, 1, 41, 15, 86]"
What is the child's name?,138100,COCO_train2014_000000138100.jpg,"[64, 1, 41, 15, 86]"
Is the child a good skateboarder?,138100,COCO_train2014_000000138100.jpg,"[64, 1, 41, 15, 86]"
Is anyone watching the child?,138100,COCO_train2014_000000138100.jpg,"[64, 1, 41, 15, 86]"
How old is that child?,138100,COCO_train2014_000000138100.jpg,"[64, 1, 41, 15, 86]"
Did you make that cake?,493114,COCO_train2014_000000493114.jpg,"[1, 72, 77, 47, 61, 62]"
Why is this party being held?,493114,COCO_train2014_000000493114.jpg,"[1, 72, 77, 47, 61, 62]"
WITHhat show are they watching?,493114,COCO_train2014_000000493114.jpg,"[1, 72, 77, 47, 61, 62]"
What kind of cake is she cutting?,493114,COCO_train2014_000000493114.jpg,"[1, 72, 77, 47, 61, 62]"
Is the woman taking a piece of cake?,493114,COCO_train2014_000000493114.jpg,"[1, 72, 77, 47, 61, 62]"
Is this woman at a carnival?,179024,COCO_train2014_000000179024.jpg,"[88, 1, 25, 31]"
How big is that stuffed giraffe?,179024,COCO_train2014_000000179024.jpg,"[88, 1, 25, 31]"
Did she win the giraffe?,179024,COCO_train2014_000000179024.jpg,"[88, 1, 25, 31]"
Is this inside Toys 'R Us?,179024,COCO_train2014_000000179024.jpg,"[88, 1, 25, 31]"
Is this girl riding a stuffed giraffe?,179024,COCO_train2014_000000179024.jpg,"[88, 1, 25, 31]"
Do you ride it often?,192524,COCO_train2014_000000192524.jpg,"[32, 1, 7, 77, 84, 27, 31]"
In what country could this be taking place?,192524,COCO_train2014_000000192524.jpg,"[32, 1, 7, 77, 84, 27, 31]"
Which of these three people is more intelligent?,192524,COCO_train2014_000000192524.jpg,"[32, 1, 7, 77, 84, 27, 31]"
Is that woman making a phone call?,192524,COCO_train2014_000000192524.jpg,"[32, 1, 7, 77, 84, 27, 31]"
Are they on a train?,192524,COCO_train2014_000000192524.jpg,"[32, 1, 7, 77, 84, 27, 31]"
Who is the girl on the left?,183740,COCO_train2014_000000183740.jpg,"[1, 75, 63]"
What game was she playing?,183740,COCO_train2014_000000183740.jpg,"[1, 75, 63]"
What game are they playing?,183740,COCO_train2014_000000183740.jpg,"[1, 75, 63]"
What game are they playing?,183740,COCO_train2014_000000183740.jpg,"[1, 75, 63]"
What game are they playing?,183740,COCO_train2014_000000183740.jpg,"[1, 75, 63]"
Did you ever have an item of clothing you just wouldn't part with?,529179,COCO_train2014_000000529179.jpg,"[1, 60]"
Does the little girl want to be a superheroine when she grows up?,529179,COCO_train2014_000000529179.jpg,"[1, 60]"
What doughnut will she choose?,529179,COCO_train2014_000000529179.jpg,"[1, 60]"
Why was the girl dressed up in costume?,529179,COCO_train2014_000000529179.jpg,"[1, 60]"
How much do the muffins cost?,529179,COCO_train2014_000000529179.jpg,"[1, 60]"
Was that person allowed to bring that board into the store?,189280,COCO_train2014_000000189280.jpg,"[1, 36, 84]"
What brand of snowboard is that?,189280,COCO_train2014_000000189280.jpg,"[1, 36, 84]"
How often does she snowboard?,189280,COCO_train2014_000000189280.jpg,"[1, 36, 84]"
Is that a snowboard?,189280,COCO_train2014_000000189280.jpg,"[1, 36, 84]"
Is that board painted?,189280,COCO_train2014_000000189280.jpg,"[1, 36, 84]"
Are these people having a nice chat?,367357,COCO_train2014_000000367357.jpg,"[1, 31, 77, 15]"
Did they have a long day shopping?,367357,COCO_train2014_000000367357.jpg,"[1, 31, 77, 15]"
What are they talking about?,367357,COCO_train2014_000000367357.jpg,"[1, 31, 77, 15]"
What are they waiting on?,367357,COCO_train2014_000000367357.jpg,"[1, 31, 77, 15]"
Are they going to school?,367357,COCO_train2014_000000367357.jpg,"[1, 31, 77, 15]"
Where is he going with those flowers?,115505,COCO_train2014_000000115505.jpg,"[1, 28, 77, 31]"
Is the man using an umbrella for rain?,115505,COCO_train2014_000000115505.jpg,"[1, 28, 77, 31]"
Why is he carrying a umbrella?,115505,COCO_train2014_000000115505.jpg,"[1, 28, 77, 31]"
What are their names?,115505,COCO_train2014_000000115505.jpg,"[1, 28, 77, 31]"
Who did he buy flowers for?,115505,COCO_train2014_000000115505.jpg,"[1, 28, 77, 31]"
What kind of boat is that?,50658,COCO_train2014_000000050658.jpg,[9]
What river is this?,50658,COCO_train2014_000000050658.jpg,[9]
What type of ship is docked here?,50658,COCO_train2014_000000050658.jpg,[9]
Do people ride the canals for fun?,50658,COCO_train2014_000000050658.jpg,[9]
Does someone dance on that boat?,50658,COCO_train2014_000000050658.jpg,[9]
How much snow is on the ground?,380227,COCO_train2014_000000380227.jpg,"[1, 35]"
What is the skier's name?,380227,COCO_train2014_000000380227.jpg,"[1, 35]"
Is he skiiing alone?,380227,COCO_train2014_000000380227.jpg,"[1, 35]"
Is the person in front waiting for the other people?,380227,COCO_train2014_000000380227.jpg,"[1, 35]"
Does he love to ski?,380227,COCO_train2014_000000380227.jpg,"[1, 35]"
What branch of the armed forces is that?,446141,COCO_train2014_000000446141.jpg,"[1, 67, 49, 51, 61, 62]"
What are the soldiers eating?,446141,COCO_train2014_000000446141.jpg,"[1, 67, 49, 51, 61, 62]"
Why is everyone so happy?,446141,COCO_train2014_000000446141.jpg,"[1, 67, 49, 51, 61, 62]"
What are they doing?,446141,COCO_train2014_000000446141.jpg,"[1, 67, 49, 51, 61, 62]"
What is the special occasion?,446141,COCO_train2014_000000446141.jpg,"[1, 67, 49, 51, 61, 62]"
Is this a tie you own?,179687,COCO_train2014_000000179687.jpg,"[32, 1]"
Who tied that tie?,179687,COCO_train2014_000000179687.jpg,"[32, 1]"
What design is on the tie?,179687,COCO_train2014_000000179687.jpg,"[32, 1]"
Why is he wearing a tie?,179687,COCO_train2014_000000179687.jpg,"[32, 1]"
What does the head of this person look like?,179687,COCO_train2014_000000179687.jpg,"[32, 1]"
Is the instructor not very good?,528870,COCO_train2014_000000528870.jpg,"[1, 43]"
Are these kids taking tennis lessons?,528870,COCO_train2014_000000528870.jpg,"[1, 43]"
What team are these guys on?,528870,COCO_train2014_000000528870.jpg,"[1, 43]"
Are the kids having a lesson together?,528870,COCO_train2014_000000528870.jpg,"[1, 43]"
What is their coach telling them to do?,528870,COCO_train2014_000000528870.jpg,"[1, 43]"
What ae the names of the boys?,414314,COCO_train2014_000000414314.jpg,"[1, 3, 37, 8, 44]"
Did anyone get hurt?,414314,COCO_train2014_000000414314.jpg,"[1, 3, 37, 8, 44]"
What's the score in the game?,414314,COCO_train2014_000000414314.jpg,"[1, 3, 37, 8, 44]"
Did he get hurt when he fell?,414314,COCO_train2014_000000414314.jpg,"[1, 3, 37, 8, 44]"
What are they playing?,414314,COCO_train2014_000000414314.jpg,"[1, 3, 37, 8, 44]"
Are these people members of a church?,346250,COCO_train2014_000000346250.jpg,"[32, 1]"
Are they a couple?,346250,COCO_train2014_000000346250.jpg,"[32, 1]"
Are they married?,346250,COCO_train2014_000000346250.jpg,"[32, 1]"
Is this a married couple?,346250,COCO_train2014_000000346250.jpg,"[32, 1]"
Do you think that tie was a gift?,346250,COCO_train2014_000000346250.jpg,"[32, 1]"
How many pounds of bananas are there?,179209,COCO_train2014_000000179209.jpg,"[8, 52]"
How many bananas are in that truck?,179209,COCO_train2014_000000179209.jpg,"[8, 52]"
Are those plantains?,179209,COCO_train2014_000000179209.jpg,"[8, 52]"
Was he selling them?,179209,COCO_train2014_000000179209.jpg,"[8, 52]"
Are those bananas or plantains?,179209,COCO_train2014_000000179209.jpg,"[8, 52]"
How long have you been surfing?,375939,COCO_train2014_000000375939.jpg,"[16, 1, 42]"
How do those seagulls have no fear of humans?,375939,COCO_train2014_000000375939.jpg,"[16, 1, 42]"
Can these birds survive if they get hit by the wave?,375939,COCO_train2014_000000375939.jpg,"[16, 1, 42]"
Do you surf?,375939,COCO_train2014_000000375939.jpg,"[16, 1, 42]"
What is the name of this beach?,375939,COCO_train2014_000000375939.jpg,"[16, 1, 42]"
How many different types of wine was there?,260134,COCO_train2014_000000260134.jpg,"[1, 67, 44, 46, 62]"
Is this a wine bar?,260134,COCO_train2014_000000260134.jpg,"[1, 67, 44, 46, 62]"
Which wine did you like the best?,260134,COCO_train2014_000000260134.jpg,"[1, 67, 44, 46, 62]"
Is that a hand-painted mural in the background?,260134,COCO_train2014_000000260134.jpg,"[1, 67, 44, 46, 62]"
Why are there wine bottles with tags?,260134,COCO_train2014_000000260134.jpg,"[1, 67, 44, 46, 62]"
How old is this girl?,323448,COCO_train2014_000000323448.jpg,"[1, 28]"
Why is the girl smiling?,323448,COCO_train2014_000000323448.jpg,"[1, 28]"
What is this girl's name?,323448,COCO_train2014_000000323448.jpg,"[1, 28]"
Does she always walk with an umbrella when it's not raining?,323448,COCO_train2014_000000323448.jpg,"[1, 28]"
How old is she?,323448,COCO_train2014_000000323448.jpg,"[1, 28]"
Is that your daughter?,559553,COCO_train2014_000000559553.jpg,"[1, 37]"
Did player number 1 catch the ball?,559553,COCO_train2014_000000559553.jpg,"[1, 37]"
What soccer game was this?,559553,COCO_train2014_000000559553.jpg,"[1, 37]"
Does the girl kick the ball into the goal?,559553,COCO_train2014_000000559553.jpg,"[1, 37]"
Is this soccer practice?,559553,COCO_train2014_000000559553.jpg,"[1, 37]"
Where was this taken?,441108,COCO_train2014_000000441108.jpg,"[1, 19, 31]"
How old is the girl?,441108,COCO_train2014_000000441108.jpg,"[1, 19, 31]"
Is the baby afraid of the horse?,441108,COCO_train2014_000000441108.jpg,"[1, 19, 31]"
What kind of horse is this?,441108,COCO_train2014_000000441108.jpg,"[1, 19, 31]"
Was the baby afraid of the horse?,441108,COCO_train2014_000000441108.jpg,"[1, 19, 31]"
What breed of dog is that?,461835,COCO_train2014_000000461835.jpg,"[1, 18, 27, 44]"
What kind of dog is this rescue dog?,461835,COCO_train2014_000000461835.jpg,"[1, 18, 27, 44]"
Is that a search and rescue dog?,461835,COCO_train2014_000000461835.jpg,"[1, 18, 27, 44]"
Are they hiking buddies?,461835,COCO_train2014_000000461835.jpg,"[1, 18, 27, 44]"
Does he do a good job?,461835,COCO_train2014_000000461835.jpg,"[1, 18, 27, 44]"
Is this the hotel room bathroom?,454894,COCO_train2014_000000454894.jpg,"[81, 1, 31]"
What is in the orange baskets?,454894,COCO_train2014_000000454894.jpg,"[81, 1, 31]"
Is this lady surprised?,454894,COCO_train2014_000000454894.jpg,"[81, 1, 31]"
Why is she taking a picture in the bathroom?,454894,COCO_train2014_000000454894.jpg,"[81, 1, 31]"
Where is this?,454894,COCO_train2014_000000454894.jpg,"[81, 1, 31]"
What do you think the people are talking about?,563545,COCO_train2014_000000563545.jpg,"[32, 1, 3, 77]"
Is this in Mexico?,563545,COCO_train2014_000000563545.jpg,"[32, 1, 3, 77]"
Why is that man being interviewed?,563545,COCO_train2014_000000563545.jpg,"[32, 1, 3, 77]"
Is this in Mexico?,563545,COCO_train2014_000000563545.jpg,"[32, 1, 3, 77]"
Is this guy famous?,563545,COCO_train2014_000000563545.jpg,"[32, 1, 3, 77]"
What is he doing in the kitchen?,340220,COCO_train2014_000000340220.jpg,"[1, 44, 78, 79, 48, 82, 90]"
What is he making?,340220,COCO_train2014_000000340220.jpg,"[1, 44, 78, 79, 48, 82, 90]"
What dish is he making?,340220,COCO_train2014_000000340220.jpg,"[1, 44, 78, 79, 48, 82, 90]"
What is the man cooking right now?,340220,COCO_train2014_000000340220.jpg,"[1, 44, 78, 79, 48, 82, 90]"
Does he clean after cooking?,340220,COCO_train2014_000000340220.jpg,"[1, 44, 78, 79, 48, 82, 90]"
Who is that sitting in the chair?,67462,COCO_train2014_000000067462.jpg,"[64, 1, 47, 86, 62, 63]"
What are these two talking about?,67462,COCO_train2014_000000067462.jpg,"[64, 1, 47, 86, 62, 63]"
What were the balloons for?,67462,COCO_train2014_000000067462.jpg,"[64, 1, 47, 86, 62, 63]"
What is that tattoo on her right arm?,67462,COCO_train2014_000000067462.jpg,"[64, 1, 47, 86, 62, 63]"
What are they celebrating?,67462,COCO_train2014_000000067462.jpg,"[64, 1, 47, 86, 62, 63]"
Is this pool clean?,493983,COCO_train2014_000000493983.jpg,"[1, 34, 15]"
How big is that pool?,493983,COCO_train2014_000000493983.jpg,"[1, 34, 15]"
Where is this?,493983,COCO_train2014_000000493983.jpg,"[1, 34, 15]"
How deep is the water?,493983,COCO_train2014_000000493983.jpg,"[1, 34, 15]"
Is that a public pool?,493983,COCO_train2014_000000493983.jpg,"[1, 34, 15]"
What is this?,369452,COCO_train2014_000000369452.jpg,"[1, 27, 33]"
Where was this taken?,369452,COCO_train2014_000000369452.jpg,"[1, 27, 33]"
Are the arrows real or toys?,369452,COCO_train2014_000000369452.jpg,"[1, 27, 33]"
